"Country","Year","Elected","year1","year2","year3","year4","year5","year6"
"Morocco",1985,"n",1.16,1.03,1.08,1.1,1.11,1
"Morocco",1986,"n",1.03,1.08,1.1,1.11,1,1.14
"Morocco",1987,"n",1.08,1.1,1.11,1,1.14,1.06
"Morocco",1988,"n",1.1,1.11,1,1.14,1.06,1.08
"Morocco",1989,"n",1.11,1,1.14,1.06,1.08,1.11
"Morocco",1990,"n",1,1.14,1.06,1.08,1.11,0.98
"Morocco",1991,"n",1.14,1.06,1.08,1.11,0.98,1.01
"Morocco",1992,"y",1.06,1.08,1.11,0.98,1.01,1.13
"Morocco",1993,"n",1.08,1.11,0.98,1.01,1.13,0.95
"Morocco",1994,"n",1.11,0.98,1.01,1.13,0.95,1.14
"Morocco",1995,"n",0.98,1.01,1.13,0.95,1.14,0.99
"Morocco",1996,"n",1.01,1.13,0.95,1.14,0.99,1.09
"Morocco",1997,"n",1.13,0.95,1.14,0.99,1.09,1.02
"Morocco",1998,"n",0.95,1.14,0.99,1.09,1.02,1.04
"Morocco",1999,"n",1.14,0.99,1.09,1.02,1.04,1.1
"Morocco",2000,"n",0.99,1.09,1.02,1.04,1.1,1.05
"Morocco",2001,"n",1.09,1.02,1.04,1.1,1.05,1.09
"Morocco",2002,"n",1.02,1.04,1.1,1.05,1.09,1.07
"Morocco",2003,"n",1.04,1.1,1.05,1.09,1.07,1.06
"Morocco",2004,"n",1.1,1.05,1.09,1.07,1.06,1.11
"Morocco",2005,"n",1.05,1.09,1.07,1.06,1.11,1.06
"Morocco",2006,"n",1.09,1.07,1.06,1.11,1.06,1.08
"Morocco",2007,"n",1.07,1.06,1.11,1.06,1.08,1.06
"Morocco",2008,"n",1.06,1.11,1.06,1.08,1.06,1.05
"Morocco",2009,"n",1.11,1.06,1.08,1.06,1.05,1.06
"Mozambique",1984,"n",1.15,0.99,0.88,0.97,1.04,1
"Mozambique",1985,"n",0.99,0.88,0.97,1.04,1,1.18
"Mozambique",1986,"n",0.88,0.97,1.04,1,1.18,1.12
"Mozambique",1987,"n",0.97,1.04,1,1.18,1.12,1.11
"Mozambique",1988,"n",1.04,1,1.18,1.12,1.11,1.05
"Mozambique",1989,"n",1,1.18,1.12,1.11,1.05,1.1
"Mozambique",1990,"n",1.18,1.12,1.11,1.05,1.1,0.97
"Mozambique",1991,"n",1.12,1.11,1.05,1.1,0.97,1.11
"Mozambique",1992,"n",1.11,1.05,1.1,0.97,1.11,1.08
"Mozambique",1993,"n",1.05,1.1,0.97,1.11,1.08,1.04
"Mozambique",1994,"n",1.1,0.97,1.11,1.08,1.04,1.17
"Mozambique",1995,"n",0.97,1.11,1.08,1.04,1.17,1.13
"Mozambique",1996,"n",1.11,1.08,1.04,1.17,1.13,1.13
"Mozambique",1997,"n",1.08,1.04,1.17,1.13,1.13,1.1
"Mozambique",1998,"n",1.04,1.17,1.13,1.13,1.1,1.04
"Mozambique",1999,"n",1.17,1.13,1.13,1.1,1.04,1.15
"Mozambique",2000,"n",1.13,1.13,1.1,1.04,1.15,1.11
"Mozambique",2001,"n",1.13,1.1,1.04,1.15,1.11,1.09
"Mozambique",2002,"n",1.1,1.04,1.15,1.11,1.09,1.09
"Mozambique",2003,"n",1.04,1.15,1.11,1.09,1.09,1.09
"Mozambique",2004,"n",1.15,1.11,1.09,1.09,1.09,1.12
"Mozambique",2005,"n",1.11,1.09,1.09,1.09,1.12,1.1
"Mozambique",2006,"n",1.09,1.09,1.09,1.12,1.1,1.09
"Mozambique",2007,"n",1.09,1.09,1.12,1.1,1.09,1.07
"Mozambique",2008,"n",1.09,1.12,1.1,1.09,1.07,1.08
"Mozambique",2009,"n",1.12,1.1,1.09,1.07,1.08,1.09
"Myanmar",1984,"n",,,,,,
"Myanmar",1985,"n",,,,,,
"Myanmar",1986,"n",,,,,,
"Myanmar",1987,"n",,,,,,
"Myanmar",1988,"n",,,,,,
"Myanmar",1989,"n",,,,,,
"Myanmar",1990,"n",,,,,,
"Myanmar",1991,"n",,,,,,
"Myanmar",1992,"n",,,,,,
"Myanmar",1993,"n",,,,,,
"Myanmar",1994,"n",,,,,,
"Myanmar",1995,"n",,,,,,
"Myanmar",1996,"n",,,,,,
"Myanmar",1997,"n",,,,,,1.13
"Myanmar",1998,"n",,,,,1.13,1.16
"Myanmar",1999,"n",,,,1.13,1.16,1.14
"Myanmar",2000,"n",,,1.13,1.16,1.14,1.14
"Myanmar",2001,"n",,1.13,1.16,1.14,1.14,1.16
"Myanmar",2002,"n",1.13,1.16,1.14,1.14,1.16,1.16
"Myanmar",2003,"n",1.16,1.14,1.14,1.16,1.16,1.19
"Myanmar",2004,"n",1.14,1.14,1.16,1.16,1.19,1.17
"Myanmar",2005,"n",1.14,1.16,1.16,1.19,1.17,1.15
"Myanmar",2006,"n",1.16,1.16,1.19,1.17,1.15,1.06
"Myanmar",2007,"n",1.16,1.19,1.17,1.15,1.06,1.06
"Myanmar",2008,"n",1.19,1.17,1.15,1.06,1.06,1.07
"Myanmar",2009,"n",1.17,1.15,1.06,1.06,1.07,1.08
"Namibia",1984,"n",,,,,,
"Namibia",1985,"n",,,,,,
"Namibia",1986,"n",,,,,,
"Namibia",1987,"n",,,,,,
"Namibia",1988,"n",,,,,,
"Namibia",1989,"n",,,,,,1.09
"Namibia",1990,"n",,,,,1.09,1.12
"Namibia",1991,"n",,,,1.09,1.12,1.01
"Namibia",1992,"n",,,1.09,1.12,1.01,1.07
"Namibia",1993,"n",,1.09,1.12,1.01,1.07,1.05
"Namibia",1994,"n",1.09,1.12,1.01,1.07,1.05,1.04
"Namibia",1995,"n",1.12,1.01,1.07,1.05,1.04,1.07
"Namibia",1996,"n",1.01,1.07,1.05,1.04,1.07,1.05
"Namibia",1997,"n",1.07,1.05,1.04,1.07,1.05,1.04
"Namibia",1998,"n",1.05,1.04,1.07,1.05,1.04,1.06
"Namibia",1999,"y",1.04,1.07,1.05,1.04,1.06,1.03
"Namibia",2000,"n",1.07,1.05,1.04,1.06,1.03,1.06
"Namibia",2001,"n",1.05,1.04,1.06,1.03,1.06,1.06
"Namibia",2002,"n",1.04,1.06,1.03,1.06,1.06,1.14
"Namibia",2003,"n",1.06,1.03,1.06,1.06,1.14,1.09
"Namibia",2004,"n",1.03,1.06,1.06,1.14,1.09,1.11
"Namibia",2005,"n",1.06,1.06,1.14,1.09,1.11,1.08
"Namibia",2006,"n",1.06,1.14,1.09,1.11,1.08,1.06
"Namibia",2007,"n",1.14,1.09,1.11,1.08,1.06,1.01
"Namibia",2008,"n",1.09,1.11,1.08,1.06,1.01,1.08
"Namibia",2009,"n",1.11,1.08,1.06,1.01,1.08,1.06
"Nepal",1984,"n",1.18,1.1,1.01,1.14,1.09,1.07
"Nepal",1985,"n",1.1,1.01,1.14,1.09,1.07,1.05
"Nepal",1986,"n",1.01,1.14,1.09,1.07,1.05,1.11
"Nepal",1987,"n",1.14,1.09,1.07,1.05,1.11,1.08
"Nepal",1988,"y",1.09,1.07,1.05,1.11,1.08,1.09
"Nepal",1989,"n",1.07,1.05,1.11,1.08,1.09,1.1
"Nepal",1990,"n",1.05,1.11,1.08,1.09,1.1,1.07
"Nepal",1991,"n",1.11,1.08,1.09,1.1,1.07,1.06
"Nepal",1992,"n",1.08,1.09,1.1,1.07,1.06,1.11
"Nepal",1993,"n",1.09,1.1,1.07,1.06,1.11,1.06
"Nepal",1994,"n",1.1,1.07,1.06,1.11,1.06,1.07
"Nepal",1995,"n",1.07,1.06,1.11,1.06,1.07,1.07
"Nepal",1996,"n",1.06,1.11,1.06,1.07,1.07,1.04
"Nepal",1997,"n",1.11,1.06,1.07,1.07,1.04,1.06
"Nepal",1998,"n",1.06,1.07,1.07,1.04,1.06,1.08
"Nepal",1999,"n",1.07,1.07,1.04,1.06,1.08,1.08
"Nepal",2000,"n",1.07,1.04,1.06,1.08,1.08,1.02
"Nepal",2001,"n",1.04,1.06,1.08,1.08,1.02,1.06
"Nepal",2002,"n",1.06,1.08,1.08,1.02,1.06,1.07
"Nepal",2003,"n",1.08,1.08,1.02,1.06,1.07,1.08
"Nepal",2004,"n",1.08,1.02,1.06,1.07,1.08,1.07
"Nepal",2005,"n",1.02,1.06,1.07,1.08,1.07,1.06
"Nepal",2006,"n",1.06,1.07,1.08,1.07,1.06,1.08
"Nepal",2007,"n",1.07,1.08,1.07,1.06,1.08,1.06
"Nepal",2008,"n",1.08,1.07,1.06,1.08,1.06,1.06
"Nepal",2009,"n",1.07,1.06,1.08,1.06,1.06,1.06
"Netherlands",1984,"n",1.09,1.05,1.06,1.07,1.06,1.05
"Netherlands",1985,"n",1.05,1.06,1.07,1.06,1.05,1.05
"Netherlands",1986,"n",1.06,1.07,1.06,1.05,1.05,1.07
"Netherlands",1987,"n",1.07,1.06,1.05,1.05,1.07,1.08
"Netherlands",1988,"n",1.06,1.05,1.05,1.07,1.08,1.08
"Netherlands",1989,"n",1.05,1.05,1.07,1.08,1.08,1.06
"Netherlands",1990,"n",1.05,1.07,1.08,1.08,1.06,1.04
"Netherlands",1991,"n",1.07,1.08,1.08,1.06,1.04,1.03
"Netherlands",1992,"n",1.08,1.08,1.06,1.04,1.03,1.05
"Netherlands",1993,"n",1.08,1.06,1.04,1.03,1.05,1.05
"Netherlands",1994,"n",1.06,1.04,1.03,1.05,1.05,1.05
"Netherlands",1995,"n",1.04,1.03,1.05,1.05,1.05,1.06
"Netherlands",1996,"n",1.03,1.05,1.05,1.05,1.06,1.05
"Netherlands",1997,"n",1.05,1.05,1.05,1.06,1.05,1.06
"Netherlands",1998,"n",1.05,1.05,1.06,1.05,1.06,1.06
"Netherlands",1999,"y",1.05,1.06,1.05,1.06,1.06,1.04
"Netherlands",2000,"n",1.06,1.05,1.06,1.06,1.04,1.02
"Netherlands",2001,"n",1.05,1.06,1.06,1.04,1.02,1.02
"Netherlands",2002,"n",1.06,1.06,1.04,1.02,1.02,1.05
"Netherlands",2003,"n",1.06,1.04,1.02,1.02,1.05,1.06
"Netherlands",2004,"n",1.04,1.02,1.02,1.05,1.06,1.07
"Netherlands",2005,"n",1.02,1.02,1.05,1.06,1.07,1.07
"Netherlands",2006,"n",1.02,1.05,1.06,1.07,1.07,1.04
"Netherlands",2007,"n",1.05,1.06,1.07,1.07,1.04,0.98
"Netherlands",2008,"n",1.06,1.07,1.07,1.04,0.98,1.03
"Netherlands",2009,"n",1.07,1.07,1.04,0.98,1.03,1.03
"New Zealand",1984,"n",1.13,1.09,1.04,1.11,1.04,1.04
"New Zealand",1985,"n",1.09,1.04,1.11,1.04,1.04,1.05
"New Zealand",1986,"n",1.04,1.11,1.04,1.04,1.05,1.04
"New Zealand",1987,"n",1.11,1.04,1.04,1.05,1.04,1.05
"New Zealand",1988,"n",1.04,1.04,1.05,1.04,1.05,1.04
"New Zealand",1989,"n",1.04,1.05,1.04,1.05,1.04,1.02
"New Zealand",1990,"n",1.05,1.04,1.05,1.04,1.02,1.03
"New Zealand",1991,"n",1.04,1.05,1.04,1.02,1.03,1.07
"New Zealand",1992,"n",1.05,1.04,1.02,1.03,1.07,1.08
"New Zealand",1993,"y",1.04,1.02,1.03,1.07,1.08,1.07
"New Zealand",1994,"n",1.02,1.03,1.07,1.08,1.07,1.06
"New Zealand",1995,"n",1.03,1.07,1.08,1.07,1.06,1.04
"New Zealand",1996,"n",1.07,1.08,1.07,1.06,1.04,1.01
"New Zealand",1997,"n",1.08,1.07,1.06,1.04,1.01,1.06
"New Zealand",1998,"n",1.07,1.06,1.04,1.01,1.06,1.07
"New Zealand",1999,"n",1.06,1.04,1.01,1.06,1.07,1.05
"New Zealand",2000,"n",1.04,1.01,1.06,1.07,1.05,1.07
"New Zealand",2001,"n",1.01,1.06,1.07,1.05,1.07,1.06
"New Zealand",2002,"n",1.06,1.07,1.05,1.07,1.06,1.08
"New Zealand",2003,"n",1.07,1.05,1.07,1.06,1.08,1.06
"New Zealand",2004,"n",1.05,1.07,1.06,1.08,1.06,1.04
"New Zealand",2005,"n",1.07,1.06,1.08,1.06,1.04,1.06
"New Zealand",2006,"n",1.06,1.08,1.06,1.04,1.06,1.02
"New Zealand",2007,"n",1.08,1.06,1.04,1.06,1.02,0.99
"New Zealand",2008,"n",1.06,1.04,1.06,1.02,0.99,1.02
"New Zealand",2009,"n",1.04,1.06,1.02,0.99,1.02,1.04
"Nicaragua",1984,"n",1.15,1.05,1.09,1.02,0.99,1.01
"Nicaragua",1985,"n",1.05,1.09,1.02,0.99,1.01,1.02
"Nicaragua",1986,"n",1.09,1.02,0.99,1.01,1.02,0.91
"Nicaragua",1987,"n",1.02,0.99,1.01,1.02,0.91,1.02
"Nicaragua",1988,"n",0.99,1.01,1.02,0.91,1.02,1.04
"Nicaragua",1989,"n",1.01,1.02,0.91,1.02,1.04,1.03
"Nicaragua",1990,"n",1.02,0.91,1.02,1.04,1.03,1.03
"Nicaragua",1991,"n",0.91,1.02,1.04,1.03,1.03,1.02
"Nicaragua",1992,"n",1.02,1.04,1.03,1.03,1.02,1.07
"Nicaragua",1993,"n",1.04,1.03,1.03,1.02,1.07,1.08
"Nicaragua",1994,"n",1.03,1.03,1.02,1.07,1.08,1.08
"Nicaragua",1995,"n",1.03,1.02,1.07,1.08,1.08,1.06
"Nicaragua",1996,"n",1.02,1.07,1.08,1.08,1.06,1.05
"Nicaragua",1997,"n",1.07,1.08,1.08,1.06,1.05,1.09
"Nicaragua",1998,"n",1.08,1.08,1.06,1.05,1.09,1.06
"Nicaragua",1999,"n",1.08,1.06,1.05,1.09,1.06,1.05
"Nicaragua",2000,"n",1.06,1.05,1.09,1.06,1.05,1.02
"Nicaragua",2001,"n",1.05,1.09,1.06,1.05,1.02,1.05
"Nicaragua",2002,"n",1.09,1.06,1.05,1.02,1.05,1.07
"Nicaragua",2003,"n",1.06,1.05,1.02,1.05,1.07,1.07
"Nicaragua",2004,"n",1.05,1.02,1.05,1.07,1.07,1.08
"Nicaragua",2005,"n",1.02,1.05,1.07,1.07,1.08,1.07
"Nicaragua",2006,"n",1.05,1.07,1.07,1.08,1.07,1.05
"Nicaragua",2007,"n",1.07,1.07,1.08,1.07,1.05,1
"Nicaragua",2008,"n",1.07,1.08,1.07,1.05,1,1.06
"Nicaragua",2009,"n",1.08,1.07,1.05,1,1.06,1.07
"Niger",1984,"n",1.09,1.08,1,0.86,1.11,1.09
"Niger",1985,"n",1.08,1,0.86,1.11,1.09,1.03
"Niger",1986,"n",1,0.86,1.11,1.09,1.03,1.11
"Niger",1987,"n",0.86,1.11,1.09,1.03,1.11,1.05
"Niger",1988,"n",1.11,1.09,1.03,1.11,1.05,1.02
"Niger",1989,"n",1.09,1.03,1.11,1.05,1.02,1.06
"Niger",1990,"n",1.03,1.11,1.05,1.02,1.06,0.96
"Niger",1991,"n",1.11,1.05,1.02,1.06,0.96,1.04
"Niger",1992,"n",1.05,1.02,1.06,0.96,1.04,1.06
"Niger",1993,"n",1.02,1.06,0.96,1.04,1.06,0.95
"Niger",1994,"n",1.06,0.96,1.04,1.06,0.95,1.07
"Niger",1995,"n",0.96,1.04,1.06,0.95,1.07,1.02
"Niger",1996,"n",1.04,1.06,0.95,1.07,1.02,1.14
"Niger",1997,"n",1.06,0.95,1.07,1.02,1.14,1.02
"Niger",1998,"n",0.95,1.07,1.02,1.14,1.02,1
"Niger",1999,"n",1.07,1.02,1.14,1.02,1,1.1
"Niger",2000,"n",1.02,1.14,1.02,1,1.1,1.07
"Niger",2001,"n",1.14,1.02,1,1.1,1.07,1.09
"Niger",2002,"n",1.02,1,1.1,1.07,1.09,1.04
"Niger",2003,"n",1,1.1,1.07,1.09,1.04,1.11
"Niger",2004,"n",1.1,1.07,1.09,1.04,1.11,1.09
"Niger",2005,"n",1.07,1.09,1.04,1.11,1.09,1.06
"Niger",2006,"n",1.09,1.04,1.11,1.09,1.06,1.12
"Niger",2007,"n",1.04,1.11,1.09,1.06,1.12,1
"Niger",2008,"n",1.11,1.09,1.06,1.12,1,1.09
"Niger",2009,"n",1.09,1.06,1.12,1,1.09,1.04
"Nigeria",1984,"n",1.32,1.05,0.99,1.02,1.12,0.93
"Nigeria",1985,"n",1.05,0.99,1.02,1.12,0.93,0.92
"Nigeria",1986,"n",0.99,1.02,1.12,0.93,0.92,1.11
"Nigeria",1987,"n",1.02,1.12,0.93,0.92,1.11,1.1
"Nigeria",1988,"n",1.12,0.93,0.92,1.11,1.1,1.17
"Nigeria",1989,"n",0.93,0.92,1.11,1.1,1.17,1.03
"Nigeria",1990,"n",0.92,1.11,1.1,1.17,1.03,1.03
"Nigeria",1991,"n",1.11,1.1,1.17,1.03,1.03,1.04
"Nigeria",1992,"n",1.1,1.17,1.03,1.03,1.04,1.03
"Nigeria",1993,"n",1.17,1.03,1.03,1.04,1.03,1.02
"Nigeria",1994,"y",1.03,1.03,1.04,1.03,1.02,1.07
"Nigeria",1995,"n",1.03,1.04,1.03,1.02,1.07,1.05
"Nigeria",1996,"n",1.04,1.03,1.02,1.07,1.05,1.04
"Nigeria",1997,"n",1.03,1.02,1.07,1.05,1.04,1.02
"Nigeria",1998,"n",1.02,1.07,1.05,1.04,1.02,1.08
"Nigeria",1999,"n",1.07,1.05,1.04,1.02,1.08,1.11
"Nigeria",2000,"n",1.05,1.04,1.02,1.08,1.11,1.23
"Nigeria",2001,"n",1.04,1.02,1.08,1.11,1.23,1.13
"Nigeria",2002,"n",1.02,1.08,1.11,1.23,1.13,1.14
"Nigeria",2003,"n",1.08,1.11,1.23,1.13,1.14,1.04
"Nigeria",2004,"n",1.11,1.23,1.13,1.14,1.04,1.1
"Nigeria",2005,"n",1.23,1.13,1.14,1.04,1.1,1.1
"Nigeria",2006,"n",1.13,1.14,1.04,1.1,1.1,1.08
"Nigeria",2007,"n",1.14,1.04,1.1,1.1,1.08,1.08
"Nigeria",2008,"n",1.04,1.1,1.1,1.08,1.08,1.09
"Nigeria",2009,"n",1.1,1.1,1.08,1.08,1.09,1.09
"Norway",1984,"n",1.11,1.06,1.08,1.1,1.09,1.06
"Norway",1985,"n",1.06,1.08,1.1,1.09,1.06,1.05
"Norway",1986,"n",1.08,1.1,1.09,1.06,1.05,1.03
"Norway",1987,"n",1.1,1.09,1.06,1.05,1.03,1.05
"Norway",1988,"n",1.09,1.06,1.05,1.03,1.05,1.06
"Norway",1989,"n",1.06,1.05,1.03,1.05,1.06,1.07
"Norway",1990,"n",1.05,1.03,1.05,1.06,1.07,1.06
"Norway",1991,"n",1.03,1.05,1.06,1.07,1.06,1.05
"Norway",1992,"n",1.05,1.06,1.07,1.06,1.05,1.07
"Norway",1993,"n",1.06,1.07,1.06,1.05,1.07,1.06
"Norway",1994,"n",1.07,1.06,1.05,1.07,1.06,1.07
"Norway",1995,"n",1.06,1.05,1.07,1.06,1.07,1.07
"Norway",1996,"n",1.05,1.07,1.06,1.07,1.07,1.04
"Norway",1997,"n",1.07,1.06,1.07,1.07,1.04,1.04
"Norway",1998,"n",1.06,1.07,1.07,1.04,1.04,1.05
"Norway",1999,"n",1.07,1.07,1.04,1.04,1.05,1.04
"Norway",2000,"n",1.07,1.04,1.04,1.05,1.04,1.03
"Norway",2001,"y",1.04,1.04,1.05,1.04,1.03,1.03
"Norway",2002,"n",1.04,1.05,1.04,1.03,1.03,1.07
"Norway",2003,"n",1.05,1.04,1.03,1.03,1.07,1.06
"Norway",2004,"n",1.04,1.03,1.03,1.07,1.06,1.06
"Norway",2005,"n",1.03,1.03,1.07,1.06,1.06,1.06
"Norway",2006,"n",1.03,1.07,1.06,1.06,1.06,1.02
"Norway",2007,"n",1.07,1.06,1.06,1.06,1.02,0.99
"Norway",2008,"n",1.06,1.06,1.06,1.02,0.99,1.02
"Norway",2009,"n",1.06,1.06,1.02,0.99,1.02,1.04
"Oman",1984,"n",1.28,1.18,1.21,1.18,1.18,1.04
"Oman",1985,"n",1.18,1.21,1.18,1.18,1.04,0.99
"Oman",1986,"n",1.21,1.18,1.18,1.04,0.99,1.09
"Oman",1987,"n",1.18,1.18,1.04,0.99,1.09,1.07
"Oman",1988,"n",1.18,1.04,0.99,1.09,1.07,1.13
"Oman",1989,"n",1.04,0.99,1.09,1.07,1.13,1.1
"Oman",1990,"n",0.99,1.09,1.07,1.13,1.1,1.11
"Oman",1991,"n",1.09,1.07,1.13,1.1,1.11,1.08
"Oman",1992,"n",1.07,1.13,1.1,1.11,1.08,1.06
"Oman",1993,"n",1.13,1.1,1.11,1.08,1.06,1.07
"Oman",1994,"y",1.1,1.11,1.08,1.06,1.07,1.05
"Oman",1995,"n",1.11,1.08,1.06,1.07,1.05,1.08
"Oman",1996,"n",1.08,1.06,1.07,1.05,1.08,1.04
"Oman",1997,"n",1.06,1.07,1.05,1.08,1.04,1.01
"Oman",1998,"n",1.07,1.05,1.08,1.04,1.01,1.07
"Oman",1999,"n",1.05,1.08,1.04,1.01,1.07,1.08
"Oman",2000,"n",1.08,1.04,1.01,1.07,1.08,1.04
"Oman",2001,"n",1.04,1.01,1.07,1.08,1.04,1.02
"Oman",2002,"n",1.01,1.07,1.08,1.04,1.02,1.09
"Oman",2003,"n",1.07,1.08,1.04,1.02,1.09,1.1
"Oman",2004,"n",1.08,1.04,1.02,1.09,1.1,1.1
"Oman",2005,"n",1.04,1.02,1.09,1.1,1.1,1.08
"Oman",2006,"n",1.02,1.09,1.1,1.1,1.08,1.15
"Oman",2007,"n",1.09,1.1,1.1,1.08,1.15,1.02
"Oman",2008,"n",1.1,1.1,1.08,1.15,1.02,1.05
"Oman",2009,"n",1.1,1.08,1.15,1.02,1.05,1.08
"Pakistan",1984,"n",1.17,1.13,1.11,1.09,1.11,1.08
"Pakistan",1985,"n",1.13,1.11,1.09,1.11,1.08,1.1
"Pakistan",1986,"n",1.11,1.09,1.11,1.08,1.1,1.11
"Pakistan",1987,"n",1.09,1.11,1.08,1.1,1.11,1.09
"Pakistan",1988,"n",1.11,1.08,1.1,1.11,1.09,1.08
"Pakistan",1989,"n",1.08,1.1,1.11,1.09,1.08,1.09
"Pakistan",1990,"n",1.1,1.11,1.09,1.08,1.09,1.1
"Pakistan",1991,"n",1.11,1.09,1.08,1.09,1.1,1.04
"Pakistan",1992,"n",1.09,1.08,1.09,1.1,1.04,1.07
"Pakistan",1993,"y",1.08,1.09,1.1,1.04,1.07,1.07
"Pakistan",1994,"n",1.09,1.1,1.04,1.07,1.07,1.09
"Pakistan",1995,"n",1.1,1.04,1.07,1.07,1.09,1.03
"Pakistan",1996,"n",1.04,1.07,1.07,1.09,1.03,1.05
"Pakistan",1997,"n",1.07,1.07,1.09,1.03,1.05,1.06
"Pakistan",1998,"n",1.07,1.09,1.03,1.05,1.06,1.06
"Pakistan",1999,"n",1.09,1.03,1.05,1.06,1.06,1.04
"Pakistan",2000,"n",1.03,1.05,1.06,1.06,1.04,1.05
"Pakistan",2001,"n",1.05,1.06,1.06,1.04,1.05,1.07
"Pakistan",2002,"n",1.06,1.06,1.04,1.05,1.07,1.09
"Pakistan",2003,"y",1.06,1.04,1.05,1.07,1.09,1.09
"Pakistan",2004,"n",1.04,1.05,1.07,1.09,1.09,1.09
"Pakistan",2005,"n",1.05,1.07,1.09,1.09,1.09,1.1
"Pakistan",2006,"n",1.07,1.09,1.09,1.09,1.1,1.06
"Pakistan",2007,"n",1.09,1.09,1.09,1.1,1.06,1.03
"Pakistan",2008,"n",1.09,1.09,1.1,1.06,1.03,1.05
"Pakistan",2009,"n",1.09,1.1,1.06,1.03,1.05,1.05
"Panama",1984,"n",1.19,1.12,0.99,1.07,1.08,1.06
"Panama",1985,"n",1.12,0.99,1.07,1.08,1.06,1.01
"Panama",1986,"n",0.99,1.07,1.08,1.06,1.01,0.9
"Panama",1987,"n",1.07,1.08,1.06,1.01,0.9,1.05
"Panama",1988,"n",1.08,1.06,1.01,0.9,1.05,1.12
"Panama",1989,"n",1.06,1.01,0.9,1.05,1.12,1.13
"Panama",1990,"n",1.01,0.9,1.05,1.12,1.13,1.11
"Panama",1991,"n",0.9,1.05,1.12,1.13,1.11,1.08
"Panama",1992,"n",1.05,1.12,1.13,1.11,1.08,1.05
"Panama",1993,"n",1.12,1.13,1.11,1.08,1.05,1.04
"Panama",1994,"n",1.13,1.11,1.08,1.05,1.04,1.09
"Panama",1995,"n",1.11,1.08,1.05,1.04,1.09,1.08
"Panama",1996,"n",1.08,1.05,1.04,1.09,1.08,1.09
"Panama",1997,"n",1.05,1.04,1.09,1.08,1.09,1.05
"Panama",1998,"n",1.04,1.09,1.08,1.09,1.05,1.05
"Panama",1999,"n",1.09,1.08,1.09,1.05,1.05,1.03
"Panama",2000,"n",1.08,1.09,1.05,1.05,1.03,1.04
"Panama",2001,"n",1.09,1.05,1.05,1.03,1.04,1.06
"Panama",2002,"n",1.05,1.05,1.03,1.04,1.06,1.1
"Panama",2003,"n",1.05,1.03,1.04,1.06,1.1,1.1
"Panama",2004,"n",1.03,1.04,1.06,1.1,1.1,1.12
"Panama",2005,"n",1.04,1.06,1.1,1.1,1.12,1.15
"Panama",2006,"n",1.06,1.1,1.1,1.12,1.15,1.13
"Panama",2007,"y",1.1,1.1,1.12,1.15,1.13,1.05
"Panama",2008,"n",1.1,1.12,1.15,1.13,1.05,1.09
"Panama",2009,"n",1.12,1.15,1.13,1.05,1.09,1.13
"Papua New Guinea",1984,"n",1.11,1.07,1.08,1.03,1.07,1.08
"Papua New Guinea",1985,"n",1.07,1.08,1.03,1.07,1.08,1.06
"Papua New Guinea",1986,"n",1.08,1.03,1.07,1.08,1.06,1.06
"Papua New Guinea",1987,"n",1.03,1.07,1.08,1.06,1.06,1.02
"Papua New Guinea",1988,"n",1.07,1.08,1.06,1.06,1.02,1.01
"Papua New Guinea",1989,"n",1.08,1.06,1.06,1.02,1.01,1.13
"Papua New Guinea",1990,"n",1.06,1.06,1.02,1.01,1.13,1.17
"Papua New Guinea",1991,"n",1.06,1.02,1.01,1.13,1.17,1.21
"Papua New Guinea",1992,"n",1.02,1.01,1.13,1.17,1.21,1.08
"Papua New Guinea",1993,"n",1.01,1.13,1.17,1.21,1.08,0.99
"Papua New Guinea",1994,"n",1.13,1.17,1.21,1.08,0.99,1.09
"Papua New Guinea",1995,"n",1.17,1.21,1.08,0.99,1.09,0.95
"Papua New Guinea",1996,"n",1.21,1.08,0.99,1.09,0.95,1.06
"Papua New Guinea",1997,"n",1.08,0.99,1.09,0.95,1.06,1.03
"Papua New Guinea",1998,"n",0.99,1.09,0.95,1.06,1.03,1
"Papua New Guinea",1999,"n",1.09,0.95,1.06,1.03,1,1.02
"Papua New Guinea",2000,"n",0.95,1.06,1.03,1,1.02,1.04
"Papua New Guinea",2001,"n",1.06,1.03,1,1.02,1.04,1.07
"Papua New Guinea",2002,"n",1.03,1,1.02,1.04,1.07,1.06
"Papua New Guinea",2003,"n",1,1.02,1.04,1.07,1.06,0.98
"Papua New Guinea",2004,"n",1.02,1.04,1.07,1.06,0.98,1.06
"Papua New Guinea",2005,"n",1.04,1.07,1.06,0.98,1.06,1.1
"Papua New Guinea",2006,"n",1.07,1.06,0.98,1.06,1.1,1.09
"Papua New Guinea",2007,"n",1.06,0.98,1.06,1.1,1.09,1.07
"Papua New Guinea",2008,"n",0.98,1.06,1.1,1.09,1.07,1.09
"Papua New Guinea",2009,"n",1.06,1.1,1.09,1.07,1.09,1.11
"Paraguay",1984,"n",1.19,1.05,1.01,1.07,1.07,1.02
"Paraguay",1985,"n",1.05,1.01,1.07,1.07,1.02,1.07
"Paraguay",1986,"n",1.01,1.07,1.07,1.02,1.07,1.1
"Paraguay",1987,"n",1.07,1.07,1.02,1.07,1.1,1.1
"Paraguay",1988,"n",1.07,1.02,1.07,1.1,1.1,1.07
"Paraguay",1989,"n",1.02,1.07,1.1,1.1,1.07,1.06
